YEAR,ST,STATE,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,OTHER,TOTAL,TRANSPORTATION,,,
1995,RI,Rhode Island,"2,471,631","2,625,223","1,373,803","165,020","6,635,677",0,,,
1995,SC,South Carolina,"21,392,288","14,020,035","28,818,614","843,459","65,074,396",0,,,
1995,SD,South Dakota,"3,268,122","2,088,317","1,721,836","335,266","7,413,541",0,,,
1995,TN,Tennessee,"30,966,825","5,176,067","44,827,807","1,059,632","82,030,331",0,,,
1995,TX,Texas,"92,831,134","68,579,801","90,093,116","11,774,536","263,278,590",0,,,
1995,UT,Utah,"5,040,744","5,642,482","6,957,294","819,722","18,460,242",0,,,
1995,VA,Virginia,"33,471,693","24,027,877","18,554,113","9,108,803","85,162,486",0,,,
1995,VT,Vermont,"1,973,273","1,604,645","1,484,095","42,087","5,104,100",0,,,
1995,WA,Washington,"30,147,252","20,401,343","34,276,432","3,528,387","88,353,414",0,,,
1995,WI,Wisconsin,"18,634,994","14,893,291","23,690,036","748,582","57,966,903",0,,,
1995,WV,West Virginia,"9,165,753","5,851,560","10,867,084","92,307","25,976,704",0,,,
1995,WY,Wyoming,"1,939,252","2,329,723","6,816,610","112,951","11,198,536",0,,,
1995,US,United States,"1,042,501,454","862,684,775","1,012,693,352","95,406,996","3,013,286,575",0,,,
1996,AK,Alaska,"1,766,184","2,249,874","584,198","179,307","4,779,563",0,,,
1996,AL,Alabama,"25,634,021","13,327,554","33,522,650","620,189","73,104,416",0,,,
1996,AR,Arkansas,"12,933,994","7,442,491","15,139,482","620,610","36,136,577",0,,,
1996,AZ,Arizona,"19,746,492","17,252,364","12,782,920","2,302,767","52,084,543",0,,,
1996,CA,California,"71,396,105","83,391,861","57,682,712","5,641,809","218,112,487",0,,,
1996,CO,Colorado,"11,870,578","14,239,274","9,947,014","1,016,109","37,072,975",0,,,
1996,CT,Connecticut,"10,942,904","11,171,959","5,928,241","373,843","28,416,947",0,,,
1996,DC,District of Columbia,"1,614,293","7,904,611","251,644","366,118","10,136,666",0,,,
1996,DE,Delaware,"3,271,208","2,910,774","3,399,405","59,312","9,640,699",0,,,
1996,FL,Florida,"88,314,753","60,988,112","17,212,026","5,317,131","171,832,022",0,,,
1996,GA,Georgia,"37,762,978","29,139,733","33,175,254","1,229,171","101,307,136",0,,,
1996,HI,Hawaii,"2,675,881","2,761,274","3,884,279","57,530","9,378,964",0,,,
1996,IA,Iowa,"11,537,222","7,338,061","14,788,783","1,335,348","34,999,414",0,,,
1996,ID,Idaho,"6,507,969","5,883,266","9,042,135","347,905","21,781,274",0,,,
1996,IL,Illinois,"37,554,191","37,440,777","42,423,261","8,572,154","125,990,382",0,,,
1996,IN,Indiana,"26,860,496","18,291,940","43,203,155","545,786","88,901,377",0,,,
1996,KS,Kansas,"10,672,345","11,004,915","9,230,522","382,840","31,290,622",0,,,
1996,KY,Kentucky,"21,353,214","10,658,512","41,929,527","3,077,483","77,018,736",0,,,
1996,LA,Louisiana,"24,310,803","15,919,843","32,544,270","2,494,181","75,269,097",0,,,
1996,MA,Massachusetts,"16,255,780","20,345,618","10,085,169","607,207","47,293,774",0,,,
1996,MD,Maryland,"22,985,772","23,126,094","10,098,447","787,207","56,997,520",0,,,
1996,ME,Maine,"3,679,189","3,211,822","4,771,699","63,721","11,726,431",0,,,
1996,MI,Michigan,"28,901,474","32,037,663","34,499,412","863,017","96,301,566",0,,,
1996,MN,Minnesota,"17,157,125","10,114,969","26,934,450","735,154","54,941,698",0,,,
1996,MO,Missouri,"26,447,604","22,522,443","14,914,971","958,226","64,843,244",0,,,
1996,MS,Mississippi,"14,964,599","7,913,000","16,042,796","701,979","39,622,374",0,,,
1996,MT,Montana,"3,910,515","3,298,600","6,305,683","304,756","13,819,554",0,,,
1996,NC,North Carolina,"41,591,844","30,662,154","34,141,751","1,900,647","108,296,396",0,,,
1996,ND,North Dakota,"3,601,630","2,377,747","1,835,276","499,507","8,314,160",0,,,
1996,NE,Nebraska,"7,740,904","6,271,903","6,193,275","1,291,380","21,497,462",0,,,
1996,NH,New Hampshire,"3,429,126","3,245,865","2,343,740","127,058","9,145,790",0,,,
1996,NJ,New Jersey,"22,632,227","30,152,285","13,602,503","502,417","66,889,432",0,,,
1996,NM,New Mexico,"4,328,452","5,295,854","5,920,824","1,628,264","17,173,394",0,,,
1996,NV,Nevada,"7,526,332","5,150,392","9,074,623","822,682","22,574,029",0,,,
1996,NY,New York,"40,284,543","52,915,304","25,947,477","12,379,862","131,527,186",0,,,
1996,OH,Ohio,"44,573,250","36,034,487","73,394,154","4,585,446","158,587,337",0,,,
1996,OK,Oklahoma,"17,302,792","11,552,577","12,160,195","2,275,740","43,291,304",0,,,
1996,OR,Oregon,"17,284,647","13,387,964","17,028,787","708,113","48,409,510",0,,,
1996,PA,Pennsylvania,"43,644,620","35,396,258","47,207,540","1,374,608","127,623,026",0,,,
1996,RI,Rhode Island,"2,480,610","2,607,368","1,350,837","165,380","6,604,195",0,,,
1996,SC,South Carolina,"22,513,555","14,544,887","29,184,592","843,181","67,086,215",0,,,
1996,SD,South Dakota,"3,426,184","2,179,182","1,784,752","346,042","7,736,160",0,,,
1996,TN,Tennessee,"35,333,275","5,548,083","45,781,286","996,370","87,659,014",0,,,
1996,TX,Texas,"99,656,148","70,865,538","95,308,450","12,619,444","278,449,580",0,,,
1996,UT,Utah,"5,481,282","5,911,250","7,659,817","805,717","19,858,066",0,,,
1996,VA,Virginia,"34,650,534","24,564,933","19,020,735","9,359,443","87,595,645",0,,,
1996,VT,Vermont,"2,006,213","1,648,630","1,537,131","47,520","5,239,494",0,,,
1996,WA,Washington,"32,012,445","21,451,060","31,247,489","3,713,112","88,424,106",0,,,
1996,WI,Wisconsin,"18,684,890","15,433,148","23,870,906","754,682","58,743,626",0,,,
1996,WV,West Virginia,"9,276,527","5,936,376","10,820,338","93,536","26,126,777",0,,,
1996,WY,Wyoming,"2,022,029","2,424,520","6,890,807","137,714","11,475,070",0,,,
1996,US,United States,"1,082,511,748","887,445,169","1,033,631,390","97,538,725","3,101,127,032",0,,,
1997,AK,Alaska,"1,725,835","2,180,633","755,724","178,340","4,840,532",0,,,
1997,AL,Alabama,"24,893,127","16,397,195","32,617,252","646,293","74,553,867",0,,,
1997,AR,Arkansas,"12,989,655","7,597,336","15,632,217","638,321","36,857,529",0,,,
1997,AZ,Arizona,"20,682,569","17,788,391","13,253,008","2,731,871","54,455,839",0,,,
1997,CA,California,"73,086,272","83,573,964","62,016,548","9,203,339","227,880,126",0,,,
1997,CO,Colorado,"12,260,909","14,600,178","10,297,367","910,777","38,069,231",0,,,
1997,CT,Connecticut,"10,858,915","11,278,273","5,919,170","375,740","28,432,098",0,,,
1997,DC,District of Columbia,"1,553,682","7,924,524","262,378","366,197","10,106,781",0,,,
1997,DE,Delaware,"3,257,280","3,068,182","3,741,116","55,852","10,122,430",0,,,
1997,FL,Florida,"87,845,338","63,337,075","18,265,806","5,592,800","175,041,019",0,,,
1997,GA,Georgia,"36,830,704","30,199,717","33,957,320","1,262,174","102,249,915",0,,,
1997,HI,Hawaii,"2,668,050","2,781,653","3,856,456","56,940","9,363,099",0,,,
1997,IA,Iowa,"11,673,482","7,593,666","15,530,878","1,349,956","36,147,982",0,,,
1997,ID,Idaho,"6,627,929","5,969,037","9,480,949","315,917","22,393,831",0,,,
1997,IL,Illinois,"37,264,210","38,160,530","42,836,986","8,691,594","126,953,317",0,,,
1997,IN,Indiana,"26,550,477","18,513,775","43,549,836","532,525","89,146,613",0,,,
1997,KS,Kansas,"10,862,128","11,424,470","9,364,947","618,465","32,270,010",0,,,
1997,KY,Kentucky,"20,998,187","12,169,201","40,599,517","3,068,608","76,835,513",0,,,
1997,LA,Louisiana,"24,501,648","16,222,310","32,492,665","2,669,044","75,885,667",0,,,
1997,MA,Massachusetts,"16,278,237","20,833,677","10,148,283","621,658","47,881,855",0,,,
1997,MD,Maryland,"21,936,662","23,418,552","10,127,852","781,420","56,264,486",0,,,
1997,ME,Maine,"3,658,972","3,279,439","4,957,062","63,464","11,958,937",0,,,
1997,MI,Michigan,"28,726,278","32,410,931","35,429,625","823,827","97,390,661",0,,,
1997,MN,Minnesota,"17,073,457","10,137,363","27,713,011","750,459","55,674,290",0,,,
1997,MO,Missouri,"26,595,251","22,863,752","15,267,140","985,188","65,711,331",0,,,
1997,MS,Mississippi,"14,817,360","9,954,829","14,622,087","694,452","40,088,728",0,,,
1997,MT,Montana,"3,803,973","3,292,925","4,536,675","283,919","11,917,492",0,,,
1997,NC,North Carolina,"40,611,106","31,388,363","35,095,124","1,955,431","109,050,024",0,,,
1997,ND,North Dakota,"3,436,886","2,299,842","2,076,354","469,354","8,282,436",0,,,
1997,NE,Nebraska,"7,988,644","6,500,197","6,579,571","1,513,928","22,582,340",0,,,
1997,NH,New Hampshire,"3,388,586","3,280,151","2,371,725","126,708","9,167,168",0,,,
1997,NJ,New Jersey,"22,286,447","29,752,874","13,369,139","506,574","65,915,034",0,,,
1997,NM,New Mexico,"4,501,975","5,440,429","6,186,941","1,398,602","17,527,947",0,,,
1997,NV,Nevada,"7,801,402","5,453,694","10,034,364","929,637","24,219,097",0,,,
1997,NY,New York,"40,059,254","54,230,716","25,284,881","12,369,076","131,943,926",0,,,
1997,OH,Ohio,"43,634,915","36,373,150","73,888,460","4,611,569","158,508,094",0,,,
1997,OK,Oklahoma,"17,375,599","11,754,259","12,801,827","2,521,167","44,452,852",0,,,
1997,OR,Oregon,"17,184,524","14,047,427","16,879,914","440,428","48,552,291",0,,,
1997,PA,Pennsylvania,"42,784,957","35,925,184","48,062,591","1,303,682","128,076,413",0,,,
1997,RI,Rhode Island,"2,486,430","2,697,347","1,386,357","174,372","6,744,507",0,,,
1997,SC,South Carolina,"21,611,335","14,805,904","31,277,693","839,510","68,534,442",0,,,
1997,SD,South Dakota,"3,376,341","2,206,529","1,840,766","348,914","7,772,550",0,,,
1997,TN,Tennessee,"33,366,967","24,745,254","27,710,270","1,094,576","86,917,067",0,,,
1997,TX,Texas,"101,094,027","72,042,447","100,428,660","13,138,374","286,703,508",0,,,
1997,UT,Utah,"5,660,705","6,469,491","7,429,910","815,419","20,375,525",0,,,
1997,VA,Virginia,"33,923,495","24,905,200","19,249,298","9,342,349","87,420,342",0,,,
1997,VT,Vermont,"1,992,280","1,674,921","1,560,517","84,428","5,312,146",0,,,
1997,WA,Washington,"31,749,220","21,600,223","33,956,082","3,626,583","90,932,108",0,,,
1997,WI,Wisconsin,"18,510,446","15,729,539","25,103,437","750,581","60,094,003",0,,,
1997,WV,West Virginia,"9,026,670","5,944,200","11,180,300","96,054","26,247,224",0,,,
1997,WY,Wyoming,"2,007,299","2,393,862","7,210,827","174,219","11,786,207",0,,,
1997,US,United States,"1,075,880,097","928,632,781","1,038,196,883","102,900,675","3,145,610,430",0,,,
1998,AK,Alaska,"1,767,993","2,306,729","818,183","201,682","5,094,587",0,,,
1998,AL,Alabama,"27,327,100","17,662,316","33,539,417","644,200","79,173,033",0,,,
1998,AR,Arkansas,"14,339,396","8,204,704","16,065,971","705,122","39,315,193",0,,,
1998,AZ,Arizona,"21,610,889","18,439,797","12,548,978","3,243,615","55,843,279",0,,,
1998,CA,California,"75,205,481","92,517,180","61,640,698","7,070,610","236,433,971",0,,,
1998,CO,Colorado,"12,651,634","15,959,287","9,998,404","965,111","39,574,436",0,,,
1998,CT,Connecticut,"10,934,820","11,683,481","5,837,522","500,322","28,956,145",0,,,
1998,DC,District of Columbia,"1,595,611","8,051,297","261,869","372,290","10,281,067",0,,,
1998,DE,Delaware,"3,338,949","3,226,801","3,779,148","52,926","10,397,824",0,,,
1998,FL,Florida,"95,768,183","67,346,459","18,448,022","5,791,930","187,354,594",0,,,
1998,GA,Georgia,"41,519,255","32,766,467","35,076,513","1,358,089","110,720,324",0,,,
1998,HI,Hawaii,"2,640,641","2,776,069","3,787,397","56,962","9,261,069",0,,,
1998,IA,Iowa,"11,855,409","8,033,777","16,078,666","1,350,442","37,318,294",0,,,
1998,ID,Idaho,"6,610,196","6,005,015","9,193,309","268,433","22,076,953",0,,,
1998,IL,Illinois,"39,707,058","39,792,448","43,377,165","8,820,422","131,697,092",0,,,
1998,IN,Indiana,"27,334,288","19,367,618","44,848,352","508,565","92,058,823",0,,,
1998,KS,Kansas,"11,831,973","12,073,059","9,761,952","473,193","34,140,177",0,,,
1998,KY,Kentucky,"21,669,406","12,728,799","38,259,677","3,192,428","75,850,310",0,,,
1998,LA,Louisiana,"26,708,912","17,274,245","30,999,299","2,733,636","77,716,092",0,,,
1998,MA,Massachusetts,"16,387,951","21,422,372","10,211,977","584,843","48,607,143",0,,,
1998,MD,Maryland,"22,406,855","24,284,167","10,343,675","798,935","57,833,638",0,,,
1998,ME,Maine,"3,589,077","3,324,367","4,622,052","63,197","11,598,693",0,,,
1998,MI,Michigan,"29,807,977","33,839,514","35,983,417","875,287","100,506,195",0,,,
1998,MN,Minnesota,"17,378,235","10,435,904","28,213,512","716,398","56,744,049",0,,,
1998,MO,Missouri,"28,264,507","23,920,442","15,800,878","1,024,107","69,009,934",0,,,
1998,MS,Mississippi,"16,392,305","10,781,116","14,598,567","738,251","42,510,239",0,,,
1998,MT,Montana,"3,722,471","3,313,180","6,773,786","335,392","14,144,829",0,,,
1998,NC,North Carolina,"42,890,313","33,637,196","34,985,930","2,082,865","113,596,304",0,,,
1998,ND,North Dakota,"3,272,101","2,305,227","2,187,097","455,959","8,220,384",0,,,
1998,NE,Nebraska,"8,160,193","6,594,283","6,915,664","1,474,754","23,144,894",0,,,
1998,NH,New Hampshire,"3,400,757","3,350,640","2,424,867","126,919","9,303,182",0,,,
1998,NJ,New Jersey,"23,190,705","31,127,231","13,339,167","504,406","68,161,509",0,,,
1998,NM,New Mexico,"4,641,932","5,703,424","6,185,577","1,642,188","18,173,121",0,,,
1998,NV,Nevada,"7,974,769","5,655,039","10,518,385","888,882","25,037,075",0,,,
1998,NY,New York,"40,563,198","55,744,980","25,217,943","12,669,403","134,195,524",0,,,
1998,OH,Ohio,"44,516,173","38,471,812","72,998,335","3,806,856","159,793,176",0,,,
1998,OK,Oklahoma,"19,510,723","12,458,948","13,174,692","2,752,210","47,896,573",0,,,
1998,OR,Oregon,"17,528,597","14,324,215","14,640,064","413,783","46,906,662",0,,,
1998,PA,Pennsylvania,"42,922,598","37,246,067","48,814,717","1,223,026","130,206,413",0,,,
1998,RI,Rhode Island,"2,522,050","2,730,649","1,457,710","177,222","6,887,630",0,,,
1998,SC,South Carolina,"23,558,044","16,370,078","31,605,579","920,185","72,453,886",0,,,
1998,SD,South Dakota,"3,303,403","2,262,750","1,868,078","389,799","7,824,030",0,,,
1998,TN,Tennessee,"35,427,694","24,840,011","30,461,382","1,020,800","91,749,887",0,,,
1998,TX,Texas,"110,433,808","77,231,317","102,702,146","14,337,495","304,704,766",0,,,
1998,UT,Utah,"5,755,764","6,708,935","7,511,167","724,458","20,700,324",0,,,
1998,VA,Virginia,"34,703,131","26,176,251","20,024,370","9,704,770","90,608,522",0,,,
1998,VT,Vermont,"1,951,338","1,786,461","1,533,907","91,554","5,363,260",0,,,
1998,WA,Washington,"31,362,243","22,248,421","37,616,473","3,645,451","94,872,590",0,,,
1998,WI,Wisconsin,"19,087,368","16,192,558","26,040,151","741,145","62,061,222",0,,,
1998,WV,West Virginia,"9,053,001","6,207,810","11,161,138","89,315","26,511,264",0,,,
1998,WY,Wyoming,"2,012,636","2,490,006","6,950,165","187,761","11,640,568",0,,,
1998,US,United States,"1,130,109,111","979,400,919","1,051,203,110","103,517,594","3,264,230,749",0,,,
1999,AK,Alaska,"1,865,742","2,385,306","843,731","197,835","5,292,614",0,,,
1999,AL,Alabama,"27,047,743","18,144,535","34,532,959","675,842","80,401,079",0,,,
1999,AR,Arkansas,"14,045,427","8,374,112","16,679,669","689,539","39,788,747",0,,,
1999,AZ,Arizona,"22,517,434","19,776,459","12,456,219","2,911,833","57,661,945",0,,,
1999,CA,California,"75,303,201","86,371,049","63,216,755","9,939,876","234,830,881",0,,,
1999,CO,Colorado,"13,130,574","17,006,131","9,520,927","913,287","40,570,919",0,,,
1999,CT,Connecticut,"11,618,972","11,833,601","5,835,522","514,910","29,803,005",0,,,
1999,DC,District of Columbia,"1,642,704","8,146,217","249,201","379,691","10,417,813",0,,,
1999,DE,Delaware,"3,531,956","3,353,042","3,613,391","53,987","10,552,376",0,,,
1999,FL,Florida,"93,846,127","69,054,724","18,579,158","5,790,250","187,270,259",0,,,
1999,GA,Georgia,"41,766,550","34,093,467","35,255,212","1,540,518","112,655,747",0,,,
1999,HI,Hawaii,"2,689,147","2,887,392","3,747,689","56,909","9,381,137",0,,,
1999,IA,Iowa,"11,866,840","8,268,980","16,499,049","1,398,944","38,033,813",0,,,
1999,ID,Idaho,"6,806,476","6,449,747","9,170,546","295,624","22,722,393",0,,,
1999,IL,Illinois,"39,630,639","41,968,404","41,971,768","9,110,730","132,681,541",0,,,
1999,IN,Indiana,"28,805,508","20,160,545","47,230,193","539,218","96,735,464",0,,,
1999,KS,Kansas,"11,347,229","11,822,259","10,214,529","436,090","33,820,107",0,,,
1999,KY,Kentucky,"22,547,556","13,222,392","40,054,222","3,273,844","79,098,014",0,,,
1999,LA,Louisiana,"26,425,618","17,581,287","31,483,938","2,775,833","78,266,676",0,,,
1999,MA,Massachusetts,"17,392,365","21,489,097","9,965,953","560,029","49,407,444",0,,,
1999,MD,Maryland,"23,342,423","24,988,489","9,936,115","819,198","59,086,225",0,,,
1999,ME,Maine,"3,704,414","3,491,172","4,686,583","61,467","11,943,636",0,,,
1999,MI,Michigan,"30,661,186","35,095,923","37,275,749","948,146","103,981,004",0,,,
1999,MN,Minnesota,"17,997,554","10,908,630","27,764,371","728,529","57,399,084",0,,,
1999,MO,Missouri,"27,765,927","24,111,390","16,121,805","1,045,847","69,044,969",0,,,
1999,MS,Mississippi,"16,321,419","11,151,248","15,735,129","771,996","43,979,792",0,,,
1999,MT,Montana,"3,664,413","3,025,110","6,257,748","334,326","13,281,597",0,,,
1999,NC,North Carolina,"43,648,445","35,068,685","34,164,870","2,133,125","115,015,125",0,,,
1999,ND,North Dakota,"3,306,676","2,349,845","3,012,524","443,149","9,112,194",0,,,
1999,NE,Nebraska,"7,929,450","6,661,121","6,883,422","1,336,019","22,810,012",0,,,
1999,NH,New Hampshire,"3,640,163","3,603,569","2,516,310","128,038","9,888,080",0,,,
1999,NJ,New Jersey,"24,550,826","32,506,104","13,121,469","524,753","70,703,152",0,,,
1999,NM,New Mexico,"4,649,203","5,891,731","5,957,242","1,543,127","18,041,303",0,,,
1999,NV,Nevada,"8,385,627","6,048,820","10,860,728","958,131","26,253,306",0,,,
1999,NY,New York,"42,919,230","57,894,372","25,835,438","12,728,600","139,377,640",0,,,
1999,OH,Ohio,"46,628,505","39,461,042","74,292,951","3,888,332","164,270,830",0,,,
1999,OK,Oklahoma,"18,301,132","12,398,450","13,271,058","2,765,990","46,736,630",0,,,
1999,OR,Oregon,"18,057,849","14,912,422","14,105,807","467,627","47,543,705",0,,,
1999,PA,Pennsylvania,"44,126,365","37,596,036","46,059,033","1,101,884","128,883,318",0,,,
1999,RI,Rhode Island,"2,667,403","3,170,561","1,158,271","153,839","7,150,074",0,,,
1999,SC,South Carolina,"23,698,792","16,585,192","32,116,915","902,660","73,303,559",0,,,
1999,SD,South Dakota,"3,302,181","2,290,578","1,948,974","380,623","7,922,356",0,,,
1999,TN,Tennessee,"35,424,922","25,227,580","31,493,221","1,034,656","93,180,379",0,,,
1999,TX,Texas,"108,591,469","79,387,675","99,741,189","14,123,849","301,844,182",0,,,
1999,UT,Utah,"6,236,409","7,282,205","7,568,119","792,299","21,879,032",0,,,
1999,VA,Virginia,"35,778,744","26,968,088","20,269,126","10,016,508","93,032,466",0,,,
1999,VT,Vermont,"1,998,569","1,896,439","1,587,448","44,874","5,527,330",0,,,
1999,WA,Washington,"32,817,021","23,008,804","39,498,769","3,705,729","99,030,323",0,,,
1999,WI,Wisconsin,"19,501,671","17,637,957","25,664,668","743,155","63,547,451",0,,,
1999,WV,West Virginia,"9,452,189","6,473,498","11,126,326","91,994","27,144,007",0,,,
1999,WY,Wyoming,"2,025,096","2,514,238","7,064,583","178,431","11,782,348",0,,,
1999,US,United States,"1,144,923,081","1,001,995,720","1,058,216,592","106,951,690","3,312,087,083",0,,,
2000,AK,Alaska,"1,854,968","2,236,476","1,036,627","181,897","5,309,969",0,,,
2000,AL,Alabama,"28,756,116","19,056,897","35,034,487","676,719","83,524,221",0,,,
2000,AR,Arkansas,"14,870,776","8,746,494","17,268,195","725,721","41,611,188",0,,,
2000,AZ,Arizona,"24,843,977","21,410,701","11,975,136","2,900,228","61,130,046",0,,,
2000,CA,California,"79,240,640","92,697,488","64,310,842","7,808,229","244,057,201",0,,,
2000,CO,Colorado,"14,028,933","17,989,135","9,954,783","1,047,434","43,020,285",0,,,
